listing_id,date
3223260,2018-07-05
3223260,2018-07-09
3223260,2018-07-14
3223260,2018-07-20
3223260,2018-07-26
3223260,2018-08-05
3223260,2018-08-20
3223260,2018-08-27
3223260,2018-10-04
3223260,2018-10-08
3223260,2019-02-24
3223260,2019-04-15
3223260,2019-04-22
3223260,2019-06-02
3223260,2019-06-10
3223260,2019-07-04
3223260,2019-07-08
3223260,2019-07-12
3223260,2019-07-17
3223260,2019-07-28
3223260,2019-08-01
3223260,2019-08-04
3223260,2019-08-19
3226258,2016-05-27
3226258,2016-06-29
3226258,2016-07-15
3226258,2016-08-03
3226258,2016-08-13
3226258,2016-08-19
3226258,2016-08-23
3226258,2016-09-04
3226258,2016-09-12
3226258,2017-05-15
3226258,2017-06-02
3226258,2017-07-19
3226258,2017-08-03
3226258,2017-08-19
3226258,2017-09-12
3226258,2017-09-18
3226258,2017-09-29
3226258,2018-06-12
3226258,2018-07-01
3226258,2018-07-16
3226258,2018-08-05
3226258,2018-09-01
3226258,2018-09-02
3226258,2018-11-03
3226258,2018-11-12
3226258,2018-12-16
3226258,2019-01-04
3226258,2019-05-03
3226258,2019-05-21
3226258,2019-06-24
3226258,2019-07-03
3226258,2019-08-22
3226258,2019-09-01
3229555,2014-08-11
3229555,2014-08-16
3229555,2015-07-12
3229555,2015-08-07
3229555,2015-08-14
3229555,2015-08-17
3229555,2015-08-24
3229555,2015-11-01
3229555,2017-07-06
3229555,2019-06-30
3229555,2019-07-18
3239619,2017-09-10
3239619,2017-09-17
3239619,2017-10-01
3239619,2017-10-15
3239619,2017-10-18
3239619,2017-10-22
3239619,2017-11-05
3239619,2017-12-28
3239619,2018-01-02
3239619,2018-07-24
3239619,2018-07-29
3239619,2019-07-11
3239619,2019-07-21
3239619,2019-07-26
3239717,2014-07-11
3239717,2014-07-23
3239717,2014-08-18
3239717,2014-08-25
3239717,2014-08-31
3239717,2014-09-07
3239717,2014-09-23
3239717,2014-10-15
3239717,2015-06-12
3239717,2015-08-24
3239738,2016-07-14
3239738,2016-07-23
3239738,2016-08-12
3239738,2016-10-01
3239738,2016-12-30
3239738,2018-08-06
3239738,2018-08-14
3259993,2015-07-13
3259993,2015-07-20
3259993,2015-07-23
3259993,2015-07-28
3259993,2015-07-30
3259993,2015-08-07
3259993,2015-08-15
3259993,2015-08-23
3259993,2015-09-04
3259993,2015-09-14
3259993,2015-09-20
3259993,2015-09-23
3259993,2015-10-05
3259993,2015-10-11
3259993,2015-10-16
3259993,2015-10-19
3259993,2015-10-28
3259993,2015-10-30
3259993,2015-11-02
3259993,2015-11-16
3259993,2015-11-23
3259993,2015-12-01
3259993,2015-12-06
3259993,2015-12-14
3259993,2016-01-01
3259993,2016-01-02
3259993,2016-03-08
3259993,2016-03-15
3259993,2016-04-12
3259993,2016-04-23
3259993,2016-04-25
3259993,2016-05-08
3259993,2016-05-21
3259993,2016-06-05
3259993,2016-06-14
3259993,2016-06-22
3259993,2016-07-18
3259993,2016-08-11
3259993,2016-08-18
3259993,2016-08-23
3259993,2016-08-26
3259993,2016-08-31
3259993,2016-09-10
3259993,2016-09-11
3259993,2016-09-18
3259993,2016-09-18
3259993,2016-09-22
3259993,2017-03-04
3259993,2017-04-07
3259993,2017-04-18
3259993,2017-05-14
3259993,2017-05-23
3259993,2017-05-30
3259993,2017-06-05
3259993,2017-06-06
3259993,2017-06-19
3259993,2017-06-27
3259993,2017-07-13
3259993,2017-08-03
3259993,2017-08-10
3259993,2017-08-15
3259993,2017-08-16
3259993,2017-08-17
3259993,2017-08-19
3259993,2017-08-22
3259993,2017-08-23
3259993,2017-08-25
3259993,2017-08-27
3259993,2017-09-07
3259993,2017-09-17
3259993,2017-09-23
3259993,2017-09-24
3259993,2017-10-29
3259993,2017-11-04
3259993,2017-11-05
3259993,2017-11-12
3259993,2017-11-25
3259993,2017-11-26
3259993,2017-11-28
3259993,2017-12-19
3259993,2018-01-14
3259993,2018-02-25
3259993,2018-03-04
3259993,2018-04-03
3259993,2018-04-16
3259993,2018-04-21
3259993,2018-04-22
3259993,2018-05-01
3259993,2018-05-04
3259993,2018-05-06
3259993,2018-05-21
3259993,2018-05-23
3259993,2018-05-27
3259993,2018-05-29
3259993,2018-05-31
3259993,2018-07-04
3259993,2018-08-08
3259993,2018-08-10
3259993,2018-08-13
3259993,2018-08-16
3259993,2018-08-18
3259993,2018-08-21
3259993,2018-08-22
3259993,2018-08-23
3259993,2018-08-24
3259993,2018-08-25
3259993,2018-08-26
3259993,2018-08-29
3259993,2018-09-02
3259993,2018-09-06
3259993,2018-09-08
3259993,2018-09-20
3259993,2019-01-06
3259993,2019-05-22
3259993,2019-06-06
3259993,2019-06-12
3259993,2019-06-29
3259993,2019-07-04
3259993,2019-08-10
3259993,2019-08-22
3259993,2019-08-25
3259993,2019-09-01
3259993,2019-09-05
3265837,2014-07-02
3265837,2014-07-08
3265837,2014-07-18
3265837,2014-07-24
3265837,2014-07-29
3265837,2015-04-06
3265837,2015-07-04
3265837,2015-07-15
3265837,2015-07-20
3265837,2015-07-26
3265837,2017-09-10
3265837,2017-11-12
3265837,2018-07-01
3265837,2018-07-06
3265837,2018-07-08
3265837,2018-08-24
3265837,2018-08-27
3265837,2018-10-24
3265837,2019-03-11
3265837,2019-06-09
3265837,2019-06-30
3265837,2019-08-17
3265837,2019-08-24
3265837,2019-09-05
3265837,2019-09-18
3269869,2014-08-28
3269869,2014-09-16
3269869,2014-10-04
3269869,2015-06-16
3269869,2015-06-23
3269869,2015-09-01
3269869,2015-11-03
3269869,2015-12-01
3269869,2016-03-15
3269869,2016-05-10
3269869,2016-05-29
3269869,2016-06-27
3269869,2017-05-01
3269869,2018-03-25
3269869,2018-06-01
3269869,2018-06-08
3269869,2018-06-24
3269869,2018-08-27
3269869,2018-09-16
3270475,2014-07-08
3270475,2016-02-09
3271322,2014-07-25
3271322,2014-08-11
3271322,2014-08-18
3271322,2015-05-25
3271322,2015-08-04
3271322,2016-07-03
3271322,2017-09-09
3271322,2018-07-09
3271322,2018-07-21
3280255,2014-06-17
3280255,2014-06-30
3280255,2014-08-23
3280255,2014-09-05
3280255,2015-08-22
3280255,2017-09-04
3280255,2019-06-19
3286772,2014-08-24
3286772,2017-08-04
3287628,2014-08-18
3287628,2014-08-28
3287628,2014-09-03
3287628,2014-09-12
3287628,2014-09-22
3287628,2014-09-27
3287628,2014-10-02
3287628,2014-11-05
3287628,2014-11-16
3287628,2014-11-30
3287628,2014-12-03
3287628,2014-12-07
3287628,2014-12-22
3287628,2015-01-21
3287628,2015-01-31
3287628,2015-02-01
3287628,2015-02-07
3287628,2015-02-23
3287628,2015-03-01
3287628,2015-03-03
3287628,2015-03-08
3287628,2015-03-22
3287628,2015-03-24
3287628,2015-03-26
3287628,2015-03-29
3287628,2015-04-12
3287628,2015-04-19
3287628,2015-04-25
3287628,2015-05-11
3287628,2015-05-16
3287628,2015-06-23
3287628,2015-07-19
3287628,2015-08-31
3287628,2015-09-10
3287628,2015-09-13
3287628,2015-09-14
3287628,2015-09-21
3287628,2015-09-27
3287628,2015-10-04
3287628,2015-10-18
3287628,2015-10-20
3287628,2015-11-15
3287628,2015-11-17
3287628,2015-11-19
3287628,2015-12-02
3287628,2015-12-08
3287628,2015-12-21
3287628,2016-02-02
3287628,2016-02-19
3287628,2016-02-25
3287628,2016-03-06
3287628,2016-04-05
3287628,2016-04-25
3287628,2016-04-30
3287628,2016-05-02
3287628,2016-05-07
3287628,2016-05-09
3287628,2016-05-22
3287628,2016-05-30
3287628,2016-08-28
3287628,2016-09-19
3287628,2016-10-02
3287628,2016-10-11
3287628,2016-10-14
3287628,2016-10-18
3287628,2016-10-20
3287628,2016-10-24
3287628,2016-11-29
3287628,2016-12-05
3287628,2017-01-03
3287628,2017-01-22
3287628,2017-01-25
3287628,2017-02-08
3287628,2017-02-15
3287628,2017-02-24
3287628,2017-02-27
3287628,2017-03-04
3287628,2017-03-12
3287628,2017-04-02
3287628,2017-04-16
3287628,2017-04-19
3287628,2017-04-30
3287628,2017-05-04
3287628,2017-05-22
3287628,2017-05-29
3287628,2017-06-05
3287628,2017-06-09
3287628,2017-06-18
3287628,2017-06-21
3287628,2017-07-08
3287628,2017-07-13
3287628,2017-07-16
3287628,2017-07-19
3287628,2017-07-22
3287628,2017-08-15
3287628,2017-08-20
3287628,2017-08-29
3287628,2017-09-01
3287628,2017-09-05
3287628,2017-09-08
3287628,2017-09-09
3287628,2017-09-14
3287628,2017-09-17
3287628,2017-09-26
3287628,2017-09-30
3287628,2017-10-18
3287628,2017-10-27
3287628,2017-11-13
3287628,2017-11-19
3287628,2017-11-26
3287628,2017-11-30
3287628,2017-12-09
3287628,2017-12-13
3287628,2017-12-16
3287628,2017-12-22
3287628,2017-12-30
3287628,2018-01-01
3287628,2018-01-03
3287628,2018-01-11
3287628,2018-01-25
3287628,2018-02-02
3287628,2018-02-06
3287628,2018-02-11
3287628,2018-02-15
3287628,2018-02-18
3287628,2018-02-22
3287628,2018-02-23
3287628,2018-02-25
3287628,2018-03-04
3287628,2018-03-11
3287628,2018-03-16
3287628,2018-03-23
3287628,2018-03-31
3287628,2018-04-11
3287628,2018-04-15
3287628,2018-04-17
3287628,2018-04-19
3287628,2018-04-21
3287628,2018-04-25
3287628,2018-05-04
3287628,2018-05-09
3287628,2018-05-10
3287628,2018-05-18
3287628,2018-05-23
3287628,2018-05-25
3287628,2018-05-26
3287628,2018-05-27
3287628,2018-05-31
3287628,2018-06-06
3287628,2018-06-10
3287628,2018-06-19
3287628,2018-06-24
3287628,2018-07-02
3287628,2018-07-04
3287628,2018-07-06
3287628,2018-07-08
3287628,2018-07-09
3287628,2018-07-18
3287628,2018-07-24
3287628,2018-08-14
3287628,2018-09-08
3287628,2018-09-16
3287628,2018-09-21
3287628,2018-09-23
3287628,2018-10-04
3287628,2018-10-14
3287628,2018-10-17
3287628,2018-10-18
3287628,2018-10-29
3287628,2018-11-02
3287628,2018-11-04
3287628,2018-11-07
3287628,2018-11-09
3287628,2018-11-20
3287628,2018-11-22
3287628,2018-11-24
3287628,2018-12-05
3287628,2018-12-09
3287628,2018-12-14
3287628,2018-12-28
3287628,2019-01-06
3287628,2019-01-15
3287628,2019-01-28
3287628,2019-02-01
3287628,2019-02-08
3287628,2019-02-11
3287628,2019-02-13
3287628,2019-02-14
3287628,2019-02-19
3287628,2019-02-25
3287628,2019-03-06
3287628,2019-03-09
3287628,2019-03-16
3287628,2019-03-18
3287628,2019-03-22
3287628,2019-03-24
3287628,2019-03-28
3287628,2019-04-01
3287628,2019-04-04
3287628,2019-04-09
3287628,2019-04-12
3287628,2019-04-20
3287628,2019-04-27
3287628,2019-04-29
3287628,2019-05-01
3287628,2019-05-03
3287628,2019-05-05
3287628,2019-05-09
3287628,2019-05-10
3287628,2019-05-12
3287628,2019-05-20
3287628,2019-05-22
3287628,2019-05-28
3287628,2019-05-30
3287628,2019-06-04
3287628,2019-06-17
3287628,2019-06-24
3287628,2019-06-27
3287628,2019-07-01
3287628,2019-07-05
3287628,2019-07-06
3287628,2019-07-07
3287628,2019-07-10
3287628,2019-07-23
3287628,2019-08-01
3287628,2019-08-02
3287628,2019-08-13
3287628,2019-08-21
3287628,2019-08-25
3287628,2019-09-04
3287628,2019-09-07
3287628,2019-09-09
3287628,2019-09-11
3287628,2019-09-13
3287628,2019-09-14
3287628,2019-09-18
3287628,2019-09-22
3287628,2019-09-28
3288873,2014-06-19
3288873,2014-06-28
3288873,2014-06-30
3288873,2014-07-20
3288873,2014-07-22
3288873,2014-07-25
3288873,2014-07-31
3288873,2014-08-09
3288873,2014-08-16
3288873,2014-08-28
3288873,2014-08-31
3288873,2014-09-05
3288873,2014-09-28
3288873,2014-12-08
3288873,2015-01-26
3288873,2015-02-09
3288873,2015-02-15
3288873,2015-03-25
3288873,2015-04-06
3288873,2015-05-08
3288873,2015-05-21
3288873,2015-06-05
3288873,2015-06-11
3288873,2015-06-14
3288873,2015-07-15
3288873,2015-07-22
3288873,2015-08-06
3288873,2018-07-17
3288873,2018-08-13
3288873,2018-08-17
3288873,2018-08-19
3288873,2018-08-25
3288873,2018-09-05
3288873,2018-12-31
3290187,2019-08-07
3290187,2019-08-26
3290187,2019-09-23
3290525,2015-12-02
3295338,2014-07-11
3295338,2014-07-16
3295338,2014-07-23
3295338,2014-07-25
3295338,2014-07-28
3295338,2014-07-31
3295338,2014-08-06
3295338,2014-08-15
3295338,2014-08-19
3295338,2014-08-22
3295338,2014-08-23
3295338,2014-08-25
3295338,2014-08-31
3295338,2014-09-01
3295338,2014-09-02
3295338,2014-09-05
3295338,2014-09-06
3295338,2014-09-15
3295338,2014-09-23
3295338,2014-09-29
3295338,2014-10-01
3295338,2014-10-07
3295338,2014-10-10
3295338,2014-10-13
3295338,2014-10-20
3295338,2014-10-25
3295338,2014-10-31
3295338,2014-11-05
3295338,2014-12-08
3295338,2014-12-14
3295338,2014-12-18
3295338,2015-02-14
3295338,2015-02-20
3295338,2015-02-22
3295338,2015-02-25
3295338,2015-03-16
3295338,2015-03-17
3295338,2015-04-28
3295338,2015-05-05
3295338,2015-05-12
3295338,2015-05-19
3295338,2015-05-19
3295338,2015-05-24
3295338,2015-05-26
3295338,2015-05-29
3295338,2015-06-04
3295338,2015-06-06
3295338,2015-06-10
3295338,2015-06-11
3295338,2015-06-18
3295338,2015-06-19
3295338,2015-06-20
3295338,2015-06-22
3295338,2015-06-24
3295338,2015-06-25
3295338,2015-06-29
3295338,2015-07-06
3295338,2015-07-15
3295338,2015-07-21
3295338,2015-08-15
3295338,2015-08-21
3295338,2015-08-24
3295338,2015-09-04
3295338,2015-09-07
3295338,2015-12-02
3295338,2015-12-06
3295338,2016-02-02
3295338,2016-02-24
3295338,2016-03-10
3295338,2016-03-20
3295338,2016-03-27
3295338,2016-05-08
3295338,2016-05-25
3295338,2016-06-13
3295338,2016-06-25
3295338,2016-07-15
3295338,2016-07-19
3295338,2016-07-22
3295338,2016-07-29
3295338,2016-07-31
3295338,2016-08-07
3295338,2016-08-11
3295338,2016-08-14
3295338,2017-05-14
3295338,2017-05-31
3295338,2017-06-08
3295338,2017-06-15
3295338,2017-06-20
3295338,2017-07-07
3295338,2017-08-03
3295338,2017-08-06
3295338,2017-08-10
3295338,2017-08-15
3295338,2017-08-17
3295338,2017-08-23
3295338,2017-08-25
3295338,2017-08-27
3295338,2017-08-29
3295338,2017-09-03
3295338,2017-09-10
3295338,2017-09-17
3295338,2017-10-01
3295338,2017-10-05
3295338,2017-10-07
3295338,2017-10-10
3295338,2017-10-21
3295338,2017-10-29
3295338,2017-11-04
3295338,2017-11-12
3295338,2017-11-24
3295338,2017-11-27
3295338,2017-12-02
3295338,2017-12-08
3295338,2017-12-15
3295338,2018-01-22
3295338,2018-01-29
3295338,2018-02-08
3295338,2018-02-12
3295338,2018-02-19
3295338,2018-03-14
3295338,2018-04-01
3295338,2018-04-15
3295338,2018-04-29
3295338,2018-05-04
3295338,2018-05-05
3295338,2018-05-08
3295338,2018-05-13
3295338,2018-05-18
3295338,2018-05-23
3295338,2018-05-26
3295338,2018-05-31
3295338,2018-06-01
3295338,2018-06-04
3295338,2018-06-09
3295338,2018-06-11
3295338,2018-06-16
3295338,2018-06-18
3295338,2018-06-23
3295338,2018-07-10
3295338,2018-07-19
3295338,2018-07-22
3295338,2018-08-01
3295338,2018-08-12
3295338,2018-08-16
3295338,2018-08-20
3295338,2018-08-25
3295338,2018-08-29
3295338,2018-08-31
3295338,2018-09-02
3295338,2018-09-04
3295338,2018-09-07
3295338,2018-09-11
3295338,2018-09-14
3295338,2018-09-18
3295338,2018-09-21
3295338,2018-09-23
3295338,2018-09-30
3295338,2018-10-06
3295338,2018-10-18
3295338,2018-10-22
3295338,2018-10-27
3295338,2018-10-30
3295338,2018-10-31
3295338,2018-11-04
3295338,2018-11-09
3295338,2018-11-12
3295338,2018-11-22
3295338,2018-12-04
3295338,2018-12-08
3295338,2018-12-13
3295338,2018-12-16
3295338,2019-01-13
3295338,2019-01-19
3295338,2019-01-20
3295338,2019-01-27
3295338,2019-02-05
3295338,2019-02-10
3295338,2019-02-13
3295338,2019-02-18
3295338,2019-02-24
3295338,2019-03-10
3295338,2019-03-15
3295338,2019-03-17
3295338,2019-03-23
3295338,2019-03-24
3295338,2019-03-31
3295338,2019-04-07
3295338,2019-04-20
3295338,2019-04-22
3295338,2019-04-28
3295338,2019-05-05
3295338,2019-05-12
3295338,2019-05-18
3295338,2019-05-20
3295338,2019-05-27
3295338,2019-06-03
3295338,2019-06-15
3295338,2019-06-17
3295338,2019-06-28
3295338,2019-06-30
3295338,2019-07-07
3295338,2019-07-15
3295338,2019-07-22
3295338,2019-08-06
3299498,2016-05-01
3299498,2016-05-08
3299498,2016-05-16
3299498,2016-06-03
3299498,2016-06-13
3299498,2016-06-29
3299498,2016-07-07
3299498,2016-07-19
3299498,2016-07-19
3299498,2016-08-07
3299498,2016-08-13
3299498,2017-03-13
3299498,2017-05-28
3299498,2017-06-05
3299498,2017-06-23
3299498,2017-08-02
3299498,2017-08-04
3299498,2017-08-06
3299498,2017-08-23
3299498,2017-09-08
3299498,2018-02-11
3299498,2018-02-23
3299498,2018-03-04
3299498,2018-03-29
3299498,2018-04-08
3299498,2018-05-04
3299498,2018-06-07
3299498,2018-06-29
3299498,2018-10-20
3299498,2018-10-30
3299498,2019-02-10
3299498,2019-02-17
3299498,2019-05-15
3299498,2019-05-25
3299498,2019-06-07
3299498,2019-07-03
3299498,2019-07-22
3299498,2019-08-04
3299498,2019-08-04
3299498,2019-08-08
3299498,2019-08-19
3299498,2019-08-22
3306037,2014-09-08
3306037,2014-09-14
3306037,2014-10-20
3306037,2014-10-24
3306037,2014-11-09
3306037,2014-11-24
3306037,2014-11-28
3306037,2014-12-08
3306037,2014-12-12
3306037,2015-01-16
3306037,2015-02-06
3306037,2015-02-16
3306037,2015-03-09
3306037,2015-03-23
3306037,2015-04-18
3306037,2015-04-18
3306037,2015-04-27
3306037,2015-04-28
3306037,2015-05-26
3306037,2015-06-05
3306037,2015-06-15
3306037,2015-06-18
3306037,2015-07-15
3306037,2015-07-25
3306037,2015-08-17
3306037,2015-08-22
3306037,2015-09-06
3306037,2015-09-07
3306037,2015-09-12
3306037,2015-09-19
3306037,2015-10-26
3306037,2015-12-01
3306037,2016-02-19
3306037,2016-02-28
3306037,2016-03-09
3306037,2016-04-26
3306037,2016-05-01
3306037,2016-05-06
3306037,2016-05-07
3306037,2016-05-10
3306037,2016-05-14
3306037,2016-05-18
3306037,2016-05-20
3306037,2016-05-29
3306037,2016-05-30
3306037,2016-06-05
3306037,2016-06-08
3306037,2016-06-10
3306037,2016-06-13
3306037,2016-06-25
3306037,2016-07-12
3306037,2016-07-29
3306037,2016-09-04
3306037,2016-09-10
3306037,2016-09-12
3306037,2016-09-22
3306037,2016-09-25
3306037,2016-09-30
3306037,2016-10-03
3306037,2016-10-28
3306037,2016-11-02
3306037,2016-11-18
3306037,2016-12-15
3306037,2016-12-21
3306037,2016-12-24
3306037,2016-12-29
3306037,2017-01-07
3306037,2017-01-13
3306037,2017-02-02
3306037,2017-03-13
3306037,2017-03-15
3306037,2017-04-04
3306037,2017-04-10
3306037,2017-04-14
3306037,2017-04-28
3306037,2017-05-05
3306037,2017-05-07
3306037,2017-05-13
3306037,2017-05-16
3306037,2017-05-24
3306037,2017-05-28
3306037,2017-06-03
3306037,2017-06-10
3306037,2017-06-16
3306037,2017-06-18
3306037,2017-06-22
3306037,2017-06-24
3306037,2018-03-04
3306037,2018-03-10
3306037,2018-03-18
3306037,2018-03-30
3306037,2018-04-07
3306037,2018-05-04
3306037,2018-05-07
3306037,2018-05-18
3306037,2018-05-19
3306037,2018-05-24
3306037,2018-06-16
3306037,2018-06-17
3306037,2018-06-20
3306037,2018-06-22
3306037,2018-06-24
3306037,2018-06-27
3306037,2018-07-03
3306037,2018-07-17
3306037,2018-07-21
3306037,2018-07-23
3306037,2018-07-27
3306037,2018-08-03
3306037,2018-08-08
3306037,2018-08-09
3306037,2018-08-12
3306037,2018-08-16
3306037,2018-08-26
3306037,2018-09-01
3306037,2018-09-07
3306037,2018-09-15
3306037,2018-09-28
3306037,2018-09-30
3306037,2018-11-10
3306037,2018-11-17
3306037,2018-11-25
3306037,2018-12-02
3306037,2019-03-16
3306037,2019-03-31
3306037,2019-05-05
3306037,2019-05-10
3306037,2019-06-14
3306037,2019-06-16
3306037,2019-07-13
3306037,2019-07-19
3306037,2019-08-18
3309486,2014-08-30
3309486,2014-09-13
3309486,2015-07-03
3309486,2016-06-12
3309486,2016-08-07
3309486,2017-07-10
3309486,2018-08-04
3309486,2019-07-25
3314494,2014-11-23
3314494,2015-02-22
3314494,2015-05-10
3314494,2015-05-24
3314494,2015-08-23
3314494,2015-09-23
3317269,2017-09-07
3317269,2017-09-10
3317269,2017-09-25
3317269,2017-10-07
3317269,2017-10-12
3317269,2017-10-15
3317269,2017-10-20
3317269,2018-01-02
3317269,2018-01-08
3317269,2018-02-04
3317269,2018-02-11
3317269,2018-02-18
3321266,2016-07-08
3321266,2016-07-18
3321266,2016-07-30
3322677,2014-12-11
3322677,2015-02-04
3322677,2015-02-25
3322677,2015-02-25
3322677,2015-05-10
3322677,2015-06-07
3322677,2015-06-09
3322677,2015-06-14
3322677,2015-06-18
3322677,2015-07-20
3322677,2015-08-05
3322677,2015-08-13
3322677,2015-08-20
3322677,2015-08-22
3322677,2015-08-30
3322677,2015-09-10
3322677,2015-09-18
3322677,2015-09-29
3322677,2016-03-19
3322677,2016-05-02
3322677,2016-05-08
3322677,2016-05-11
3322677,2016-05-13
3322677,2016-05-16
3322677,2016-05-18
3322677,2016-05-24
3322677,2016-05-27
3322677,2016-06-02
3322677,2016-06-03
3322677,2016-06-09
3322677,2016-06-12
3322677,2016-06-15
3322677,2016-06-17
3322677,2016-06-23
3322677,2016-06-25
3322677,2016-06-28
3322677,2016-07-01
3322677,2016-07-14
3322677,2016-07-18
3322677,2016-08-01
3322677,2016-08-04
3322677,2016-08-10
3322677,2016-08-13
3322677,2016-08-15
3322677,2016-08-28
3322677,2016-09-14
3322677,2016-09-18
3322677,2016-09-29
3322677,2016-10-02
3322677,2016-10-06
3322677,2016-11-25
3322677,2017-03-19
3322677,2017-04-11
3322677,2017-05-31
3322677,2017-07-03
3322677,2017-07-04
3322677,2017-07-09
3322677,2017-07-14
3322677,2017-08-25
3322677,2017-09-01
3322677,2018-01-02
3322677,2018-05-30
3322677,2018-06-03
3322677,2018-06-07
3322677,2018-06-17
3322677,2018-06-18
3322677,2018-07-01
3322677,2018-08-15
3322677,2018-08-16
3322677,2018-08-22
3322677,2018-10-07
3322677,2019-05-24
3322677,2019-05-27
3322677,2019-06-08
3322677,2019-06-11
3322677,2019-06-30
3322677,2019-07-28
3322677,2019-08-04
3322677,2019-08-17
3322677,2019-08-26
3322677,2019-09-01
3322677,2019-09-14
3322696,2017-06-02
3322696,2017-08-23
3322696,2017-09-10
3334831,2018-07-01
3334831,2018-08-02
3334831,2018-08-13
3334831,2019-06-09
3334831,2019-08-03
3334831,2019-08-18
3334831,2019-08-24
3334831,2019-09-01
3334831,2019-09-22
3335242,2017-03-06
3335242,2017-03-26
3335242,2017-04-15
3335242,2017-04-23
3335242,2017-05-08
3335242,2017-07-02
3335242,2017-08-05
3335242,2017-08-06
3335242,2017-09-08
3335242,2017-09-25
3335242,2018-08-19
3335242,2018-08-24
3335242,2019-07-31
3335242,2019-08-04
3335242,2019-08-25
3342753,2015-11-23
3342753,2016-11-13
3342753,2018-07-01
3342753,2019-07-20
3342753,2019-07-23
3342753,2019-07-26
3342753,2019-07-28
3352265,2014-07-12
3352265,2014-07-28
3352265,2016-01-10
3352265,2016-10-30
3352265,2017-01-22
3352265,2019-08-18
3352265,2019-08-19
3352265,2019-08-25
3352265,2019-08-29
3352265,2019-09-13
3352265,2019-09-19
3352265,2019-09-23
3355784,2014-08-25
3355784,2014-09-17
3355784,2015-01-02
3355784,2015-04-06
3355784,2015-04-13
3355784,2015-07-14
3355784,2015-07-22
3355784,2015-10-07
3355784,2017-08-06
3362687,2014-07-24
3362687,2017-09-04
3371341,2015-08-01
3371341,2015-08-05
3371341,2016-07-25
3371341,2016-08-02
3375879,2014-09-03
3375879,2015-09-20
3375879,2015-09-24
3375879,2015-10-12
3375879,2015-10-16
3375879,2015-12-08
3379094,2015-12-07
3382924,2015-01-03
3382924,2015-08-15
3382924,2015-12-30
3382924,2016-06-15
3382924,2016-07-14
3382924,2016-07-18
3382924,2016-07-26
3382924,2016-08-08
3382924,2016-08-12
3382924,2016-08-17
3382924,2016-08-23
3382924,2016-12-20
3382924,2016-12-27
3382924,2017-01-01
3382924,2017-03-19
3382924,2017-04-15
3382924,2017-04-22
3382924,2017-06-18
3382924,2017-07-03
3382924,2017-07-08
3382924,2017-07-19
3382924,2017-07-25
3382924,2017-08-05
3382924,2017-08-08
3382924,2017-08-13
3382924,2017-12-27
3382924,2018-04-14
3382924,2018-04-21
3382924,2018-04-24
3382924,2018-04-27
3382924,2018-05-03
3382924,2018-05-06
3382924,2018-05-14
3382924,2018-05-17
3382924,2018-05-27
3382924,2018-05-30
3382924,2018-06-05
3382924,2018-06-08
3382924,2018-06-11
3382924,2018-06-14
3382924,2018-06-17
3382924,2018-06-24
3382924,2018-07-01
3382924,2018-07-22
3382924,2018-08-06
3382924,2019-04-18
3382924,2019-04-27
3382924,2019-05-06
3382924,2019-05-11
3382924,2019-05-18
3387822,2014-07-20
3387822,2014-10-10
3387822,2014-12-28
3387822,2015-04-03
3387822,2015-05-03
3387822,2015-06-14
3387822,2015-06-28
3387822,2015-07-05
3387822,2015-07-11
3387822,2015-12-30
3387822,2016-03-08
3387822,2017-01-05
3387822,2017-04-15
3392396,2014-07-22
3392396,2014-08-04
3392396,2014-08-09
3392396,2014-08-13
3392396,2014-08-20
3392396,2014-08-21
3392396,2014-08-25
3392396,2014-08-27
3392396,2014-08-31
3392396,2014-09-03
3392396,2014-09-05
3392396,2014-09-10
3392396,2014-09-13
3392396,2014-09-19
3392396,2014-09-21
3392396,2014-09-24
3392396,2014-09-29
3392396,2014-10-04
3392396,2014-10-14
3392396,2014-10-19
3392396,2014-10-26
3392396,2014-10-31
3392396,2014-11-07
3392396,2014-11-09
3392396,2014-11-15
3392396,2014-11-25
3392396,2014-12-08
3392396,2015-01-05
3392396,2015-01-25
3392396,2015-01-30
3392396,2015-02-01
3392396,2015-02-08
3392396,2015-02-15
3392396,2015-02-19
3392396,2015-02-22
3392396,2015-03-01
3392396,2015-03-14
3392396,2015-03-29
3392396,2015-04-08
3392396,2015-04-19
3392396,2015-04-26
3392396,2015-04-30
3392396,2015-05-04
3392396,2015-05-08
3392396,2015-05-11
3392396,2015-05-14
3392396,2015-05-20
3392396,2015-05-23
3392396,2015-05-26
3392396,2015-05-29
3392396,2015-06-05
3392396,2015-06-07
3392396,2015-06-09
3392396,2015-06-14
3392396,2015-06-19
3392396,2015-06-23
3392396,2015-06-25
3392396,2015-06-27
3392396,2015-06-30
3392396,2015-07-03
3392396,2015-07-05
3392396,2015-07-08
3392396,2015-07-12
3392396,2015-07-17
3392396,2015-07-25
3392396,2015-07-28
3392396,2015-08-02
3392396,2015-08-05
3392396,2015-08-09
3392396,2015-08-12
3392396,2015-08-23
3392396,2015-08-26
3392396,2015-09-14
3392396,2015-09-17
3392396,2015-09-20
3392396,2015-10-01
3392396,2015-10-05
3392396,2015-10-16
3392396,2015-10-18
3392396,2015-10-24
3392396,2015-10-25
3392396,2015-10-28
3392396,2015-11-01
3392396,2015-11-10
3392396,2015-11-15
3392396,2015-12-08
3392396,2015-12-16
3392396,2015-12-19
3392396,2016-01-02
3392396,2016-01-11
3392396,2016-01-17
